id,title,year,url,abstract,triage_score,matches_known_d01_anchor,screening_status,provenance
doi:10.4028/www.scientific.net/amr.860-863.1499,Non-Deterministic CFD Simulations on the Effect of Uncertain Tip Clearance on an Axial Rotor Performance,2013,https://doi.org/10.4028/www.scientific.net/amr.860-863.1499,"In the present paper, the non-intrusive Probabilistic Collocation (NIRPC) method is introduced in detail and used to simulate the effects of tip clearance uncertainty on the aerodynamic performance of NASA Rotor 37, which is combined with a commercial CFD software. The tip clearance height is supposed to be a stochastic variable in Beta distribution with four schemes of uncertainty in the random height of the plain tip clearance, the leading edge, the trailing edge and both the leading and trailing edges, respectively. The statistical properties of total performance of the rotor and flow structure within the blade passage in different flow conditions are analyzed. The results show that the Std. of total performances caused by the uncertain plain tip clearance decreases with reducing of the outlet pressure. The maximum of the standard deviation of Mach number appears in the regions where the leakage flow, the shock wave and the separation flow locate, which decreases from the tip to the hub. When the tip clearance is linear distributed, the uncertainty of tip clearance height at the leading edge is the main factor under high mass flow conditions. With the mass flow reaches to choking point, the Std. of total performances caused by the uncertainty of tip clearance height at the trailing edge drops sharply.",4,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 6, ""source_id"": ""doi:10.4028/www.scientific.net/amr.860-863.1499""}]"
doi:10.5293/ijfms.2011.4.3.307,Vortex Features in a Half-ducted Axial Fan with Large Bellmouth (Effect of Tip Clearance),2011,https://doi.org/10.5293/ijfms.2011.4.3.307,,4,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 21, ""source_id"": ""doi:10.5293/ijfms.2011.4.3.307""}, {""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 9, ""source_id"": ""doi:10.5293/ijfms.2011.4.3.307""}]"
doi:10.1007/s13272-021-00517-7,Experimental and numerical studies on small contra-rotating electrical ducted fan engines,2021,https://doi.org/10.1007/s13272-021-00517-7,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 31, ""source_id"": ""doi:10.1007/s13272-021-00517-7""}]"
doi:10.1007/s13272-022-00573-7,Ducted fans for hybrid electric propulsion of small aircraft,2022,https://doi.org/10.1007/s13272-022-00573-7,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 14, ""source_id"": ""doi:10.1007/s13272-022-00573-7""}]"
doi:10.1016/j.ast.2018.05.016,Numerical investigations of ducted fan aerodynamic performance with tip-jet,2018,https://doi.org/10.1016/j.ast.2018.05.016,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 24, ""source_id"": ""doi:10.1016/j.ast.2018.05.016""}]"
doi:10.1016/j.ast.2023.108866,The impact of second-harmonic tip clearance distributions caused by casing Ovalization and blade height variation in a large-scale compressor stage,2024,https://doi.org/10.1016/j.ast.2023.108866,,3,True,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 14, ""source_id"": ""doi:10.1016/j.ast.2023.108866""}]"
doi:10.1016/j.ast.2024.109281,Effect of non-uniform circumferential spallation of seal coating on the aerodynamic performance in a transonic axial rotor: A steady numerical simulation,2024,https://doi.org/10.1016/j.ast.2024.109281,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 36, ""source_id"": ""doi:10.1016/j.ast.2024.109281""}]"
doi:10.1016/j.ast.2024.109411,Aerodynamic and aeroacoustic design of electric ducted fans,2024,https://doi.org/10.1016/j.ast.2024.109411,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 10, ""source_id"": ""doi:10.1016/j.ast.2024.109411""}]"
doi:10.1016/j.cja.2019.04.026,Investigations of tip-jet and exhaust jet development in a ducted fan,2019,https://doi.org/10.1016/j.cja.2019.04.026,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 30, ""source_id"": ""doi:10.1016/j.cja.2019.04.026""}]"
doi:10.1016/j.cja.2020.08.019,Dual stability enhancement mechanisms of axial-slot casing treatment in a high-speed mixed-flow compressor with various tip clearances,2020,https://doi.org/10.1016/j.cja.2020.08.019,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 29, ""source_id"": ""doi:10.1016/j.cja.2020.08.019""}]"
doi:10.1016/j.ijnaoe.2017.09.001,Numerical investigations of tip clearance flow characteristics of a pumpjet propulsor,2017,https://doi.org/10.1016/j.ijnaoe.2017.09.001,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 7, ""source_id"": ""doi:10.1016/j.ijnaoe.2017.09.001""}]"
doi:10.1016/j.ijthermalsci.2018.05.036,Experimental and numerical study on the flow topology of finned heat sinks with tip clearance,2018,https://doi.org/10.1016/j.ijthermalsci.2018.05.036,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 17, ""source_id"": ""doi:10.1016/j.ijthermalsci.2018.05.036""}]"
doi:10.1016/j.measurement.2019.107142,Turbine blade tip clearance determination using microwave measurement and k-nearest neighbour classifier,2020,https://doi.org/10.1016/j.measurement.2019.107142,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 16, ""source_id"": ""doi:10.1016/j.measurement.2019.107142""}]"
doi:10.1016/j.renene.2020.01.064,On the effect of the tip-clearance ratio on the aeroacoustics of a diffuser-augmented wind turbine,2020,https://doi.org/10.1016/j.renene.2020.01.064,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 2, ""source_id"": ""doi:10.1016/j.renene.2020.01.064""}, {""abstract_available"": false, ""db"": ""openalex"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 6, ""source_id"": ""doi:10.1016/j.renene.2020.01.064""}]"
doi:10.1016/j.ymssp.2024.112138,A novel microwave-based dynamic measurement method for blade tip clearance through nonlinear I/Q imbalance correction,2025,https://doi.org/10.1016/j.ymssp.2024.112138,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 35, ""source_id"": ""doi:10.1016/j.ymssp.2024.112138""}]"
doi:10.1016/s0924-4247(04)00482-0,Tubomachinery blade vibration amplitude measurement through tip timing with capacitance tip clearance probes,2005,https://doi.org/10.1016/s0924-4247(04)00482-0,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 37, ""source_id"": ""doi:10.1016/s0924-4247(04)00482-0""}]"
doi:10.1017/jfm.2024.134,Aeroacoustics of a ducted fan ingesting an adverse pressure gradient boundary layer,2024,https://doi.org/10.1017/jfm.2024.134,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 4, ""source_id"": ""doi:10.1017/jfm.2024.134""}]"
doi:10.1036/1097-8542.206300,Ducted fan,,https://doi.org/10.1036/1097-8542.206300,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 17, ""source_id"": ""doi:10.1036/1097-8542.206300""}]"
doi:10.1080/19942060.2021.1883115,Numerical and experimental investigations on non-axisymmetric D-type inlet nozzle for a squirrel-cage fan,2021,https://doi.org/10.1080/19942060.2021.1883115,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 16, ""source_id"": ""doi:10.1080/19942060.2021.1883115""}, {""abstract_available"": false, ""db"": ""openalex"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 20, ""source_id"": ""doi:10.1080/19942060.2021.1883115""}]"
doi:10.1080/19942060.2023.2196327,Aerodynamic analysis on unsteady characteristics of a ducted fan hovering in ceiling effect,2023,https://doi.org/10.1080/19942060.2023.2196327,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 15, ""source_id"": ""doi:10.1080/19942060.2023.2196327""}]"
doi:10.1088/0957-0233/17/7/007,Turbo machine tip clearance and vibration measurements using a fibre optic laser Doppler position sensor,2006,https://doi.org/10.1088/0957-0233/17/7/007,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 1, ""source_id"": ""doi:10.1088/0957-0233/17/7/007""}]"
doi:10.1088/2631-8695/abbae1,The research on measurement and analysis method of gas turbine blade tip clearance based on empirical model,2020,https://doi.org/10.1088/2631-8695/abbae1,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 12, ""source_id"": ""doi:10.1088/2631-8695/abbae1""}]"
doi:10.1108/00022660110408569,Effects of the shroud on aerodynamic performance in helicopter shrouded tail rotor system,2001,https://doi.org/10.1108/00022660110408569,"Gives a momentum theory analysis to analyze the effects of the shroud on aerodynamic performance in a helicopter shrouded tail rotor system for hover and side wind states. As the key to the analysis, introduces a thrust distribution factor to represent the ratio of the shroud thrust to the total thrust of the shrouded rotor. With the help of the factor, fully derives the relations of the thrust, power and disk area for a shrouded rotor. Discusses the effects of the airflow velocity on the thrust gains of the shroud. Makes comparisons between a shrouded rotor and an isolated rotor for different cases and analyzes the variations of the thrust and power of a shrouded rotor with the thrust distribution factor. Gives several conclusions.",3,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""segmented shroud rotor duct seam aerodynamic"", ""rank"": 2, ""source_id"": ""doi:10.1108/00022660110408569""}]"
doi:10.1109/access.2020.2980324,Research on the Tip Clearance Measuring Method Based on AC Discharge,2020,https://doi.org/10.1109/access.2020.2980324,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 15, ""source_id"": ""doi:10.1109/access.2020.2980324""}]"
doi:10.1115/1.1370163,Tip Clearance Actuation With Magnetic Bearings for High-Speed Compressor Stall Control,2000,https://doi.org/10.1115/1.1370163,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 21, ""source_id"": ""doi:10.1115/1.1370163""}]"
doi:10.1115/1.4041648,Improvement of Steam Turbine Stage Efficiency by Controlling Rotor Shroud Leakage Flows—Part II: Effect of Axial Distance Between a Swirl Breaker and a Rotor Shroud on Efficiency Improvement,2018,https://doi.org/10.1115/1.4041648,"The basic principle of a distinct idea to reduce an aerodynamic mixing loss induced by the difference in tangential velocity between mainstream flow and rotor shroud leakage flow is presented in “Part I: Design Concept and Typical Performance of a Swirl Breaker.” When the swirl breaker is installed in the circulating region of leakage flow at the rotor shroud exit cavity, the axial distance between the swirl breaker and the rotor shroud is a crucial factor to trap the leakage flow into the swirl breaker cavity. In Part II, five cases of geometry with different axial distances between the swirl breaker and the rotor shroud, which covered a range for the stage axial distance of actual high and intermediate pressure (HIP) steam turbines, were investigated using a single-rotor computational fluid dynamics (CFD) analysis and verification tests in a 1.5-stage air model turbine. By decreasing the axial distance between the swirl breaker and the rotor shroud, the tangential velocity and the mixing region in the tip side which is influenced by the rotor shroud leakage flow were decreased and the stage efficiency was increased. The case of the shortest axial distance between the swirl breaker and the rotor shroud increased turbine stage efficiency by 0.7% compared to the conventional cavity geometry. In addition, the measured maximum pressure fluctuation in the swirl breaker cavity was only 0.7% of the entire flow pressure. Consequently, both performance characteristics and structural ",3,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""segmented shroud rotor duct seam aerodynamic"", ""rank"": 12, ""source_id"": ""doi:10.1115/1.4041648""}]"
doi:10.1115/gt2003-38673,Experimental and Computational Investigation of the Tip Clearance Flow for an Axial Ventilation Fan,2003,https://doi.org/10.1115/gt2003-38673,"The tip leakage flow in an axial ventilation fan with various tip clearances is investigated by experimental measurement and numerical simulation. The characteristic of a ventilation fan is an extreme low-pressure difference, a large tip clearance with a low rotating speed. A three dimensional PDA (Particle Dynamics Analysis) system is used for the measurement of the velocity field in the tip clearance region. The flow field is surveyed across the whole passage at fifteen axial locations (from 100% axial chord in front of the leading edge to 100% axial chord behind the trailing edge), mainly focusing on areas close to the blade tip (from 90% of the blade span to the casing wall). Both experimental measurement and numerical simulation indicate that the leakage flow originating from the tip clearance along the chord rolls up into a three-dimensional spiral structure to form a leakage flow vortex. A low axial velocity zone shows up in the tip region, which leads to blockage of the main flow. There are under-turning zones near and in the blade tip region, and an overturning zone in a lower span region with a critical span-wise position of about 94%. A reverse flow appears at the suction side near the trailing edge. As the tip clearance increases, the tip leakage flow and the reverse flow become stronger and fully developed. In addition, the position of the first appearance of the tip leakage vortex moves further downstream in a direction parallel to the mid chord line.",3,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 37, ""source_id"": ""doi:10.1115/gt2003-38673""}]"
doi:10.1115/gt2014-25364,Non-Axisymmetric Turbine Endwall Aerodynamic Optimization Design: Part II — Turbine Stage Design and Unsteady Flow Characteristics Analysis,2014,https://doi.org/10.1115/gt2014-25364,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 19, ""source_id"": ""doi:10.1115/gt2014-25364""}]"
doi:10.1115/gt2015-42624,Experimental Validation of a Curtain Type Fluidic Jet Seal on a Turbine Rotor Shroud,2015,https://doi.org/10.1115/gt2015-42624,"This paper describes the design and testing of a fluidic “air-curtain” type seal application to reduce tip leakages on a small high-speed single stage axial turbine.
               The initial experimental investigations were carried out to demonstrate the application of the fluidic type seal on a “frozen rotor” test of a turbine. The “frozen rotor” test is carried out using an actual turbine rotor in a static test facility without rotation. These preliminary tests provide the first experimental validation of fluidic “air-curtain” type seals working to reduce over-tip leakage in a turbine shroud on a actual turbine geometry.
               Ultimately the final stage of the work will be to demonstrate the fluidic seal working in a full rotating facility but these results provide a logical and important step towards that ultimate goal.",3,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""segmented shroud rotor duct seam aerodynamic"", ""rank"": 37, ""source_id"": ""doi:10.1115/gt2015-42624""}]"
doi:10.1115/gt2017-63082,Non-Axisymmetric Stator Design for Boundary Layer Ingesting Fans,2017,https://doi.org/10.1115/gt2017-63082,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 36, ""source_id"": ""doi:10.1115/gt2017-63082""}, {""abstract_available"": false, ""db"": ""openalex"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 25, ""source_id"": ""doi:10.1115/gt2017-63082""}]"
doi:10.1155/2011/146969,Effect of Partial Shrouds on the Performance and Flow Field of a Low-Aspect-Ratio Axial-Flow Fan Rotor,2011,https://doi.org/10.1155/2011/146969,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 8, ""source_id"": ""doi:10.1155/2011/146969""}]"
doi:10.1155/2020/9041686,Experimental Study of Pressure Pulsation in a Mixed-Flow Pump with Different Tip Clearances Based on Wavelet Analysis,2020,https://doi.org/10.1155/2020/9041686,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 28, ""source_id"": ""doi:10.1155/2020/9041686""}]"
doi:10.1177/09576509211056737,Rotating tip clearance asymmetry and role of endwall injection in stability desensitization of a transonic fan,2021,https://doi.org/10.1177/09576509211056737,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 13, ""source_id"": ""doi:10.1177/09576509211056737""}]"
doi:10.1299/jsme1958.13.542,"On the Characteristics of Wing with Tip Clearance : Part 2, the Case in which the Tip Clearance is Contained within a Uniform Flow",1970,https://doi.org/10.1299/jsme1958.13.542,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 31, ""source_id"": ""doi:10.1299/jsme1958.13.542""}]"
doi:10.21203/rs.3.rs-1753067/v1,Experimental Velocity Fields Evaluation under the Rotor/Propeller Interactions for High Speed Helicopters for Different Propeller Positions,2022,https://doi.org/10.21203/rs.3.rs-1753067/v1,"Abstract
        This paper focuses on the experimental evaluation of the rotor/propeller interactions for hybrid compound configurations. Experiments are conducted in the ONERA L2 large size-low speed wind tunnel with a 1/7.7 Dauphin 365N model and a four-bladed small-scale propeller. PIV measurements are performed to visualize the velocity fields around the helicopter. Different flight conditions (wind speeds, and propeller position) are tested. In hover, the propeller is completely immersed in the rotor wake for all the configurations, and the thrust is therefore maximal. At low speed, the propeller is partially immersed and the flow on the propeller disk is highly asymmetrical. In this flight configuration, moving the propeller towards the tail of the device increases the interactions and thus the performances of the propeller. No direct interactions of the two rotating parts are measured at high speed for all the configurations tested.",3,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""foldable duct propeller rotor"", ""rank"": 10, ""source_id"": ""doi:10.21203/rs.3.rs-1753067/v1""}]"
doi:10.2322/tjsass.59.47,Aerodynamic Analysis of the Ducted Fan for a VTOL UAV in Crosswinds,2016,https://doi.org/10.2322/tjsass.59.47,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 8, ""source_id"": ""doi:10.2322/tjsass.59.47""}]"
doi:10.2514/1.7341,Test Rig for Evaluating Active Turbine Blade Tip Clearance Control Concepts,2005,https://doi.org/10.2514/1.7341,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 12, ""source_id"": ""doi:10.2514/1.7341""}]"
doi:10.2514/1.c036386,Double-Ducted Fan as an Effective Lip Separation Control Concept for Vertical-Takeoff-and-Landing Vehicles,2021,https://doi.org/10.2514/1.c036386,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 25, ""source_id"": ""doi:10.2514/1.c036386""}]"
doi:10.2514/6.1983-732,An evaluation of circumferentially segmented duct liners,1983,https://doi.org/10.2514/6.1983-732,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""segmented shroud rotor duct seam aerodynamic"", ""rank"": 34, ""source_id"": ""doi:10.2514/6.1983-732""}]"
doi:10.2514/6.1989-2916,A technique for the measurement of blade tip clearance in a gas turbine,1989,https://doi.org/10.2514/6.1989-2916,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 23, ""source_id"": ""doi:10.2514/6.1989-2916""}]"
doi:10.2514/6.2004-4176,A Study on the Requirements for Fast Active Turbine Tip Clearance Control Systems,2004,https://doi.org/10.2514/6.2004-4176,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 9, ""source_id"": ""doi:10.2514/6.2004-4176""}]"
doi:10.2514/6.2005-2875,Effect of Tip Clearance on Fan Noise and Aerodynamic Performance,2005,https://doi.org/10.2514/6.2005-2875,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 33, ""source_id"": ""doi:10.2514/6.2005-2875""}]"
doi:10.2514/6.2010-3308,A Microwave Blade Tip Clearance Sensor for Propulsion Health Monitoring,2010,https://doi.org/10.2514/6.2010-3308,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 6, ""source_id"": ""doi:10.2514/6.2010-3308""}]"
doi:10.29008/etc2011-285,A computational and experimental analysis of a ducted fan used in VTOL UAV systems,2011,https://doi.org/10.29008/etc2011-285,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 41, ""source_id"": ""doi:10.29008/etc2011-285""}]"
doi:10.3390/app13052787,Effect of Electric Ducted Fans Structural Arrangement on Their Performance Characteristics,2023,https://doi.org/10.3390/app13052787,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 20, ""source_id"": ""doi:10.3390/app13052787""}, {""abstract_available"": false, ""db"": ""openalex"", ""query"": ""foldable duct propeller rotor"", ""rank"": 18, ""source_id"": ""doi:10.3390/app13052787""}]"
doi:10.3390/drones5030101,Effect of Ducted Multi-Propeller Configuration on Aerodynamic Performance in Quadrotor Drone,2021,https://doi.org/10.3390/drones5030101,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 23, ""source_id"": ""doi:10.3390/drones5030101""}]"
doi:10.3390/en12214066,Influence of T-Shape Tip Clearance on Energy Performance and Broadband Noise for a NACA0009 Hydrofoil,2019,https://doi.org/10.3390/en12214066,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 34, ""source_id"": ""doi:10.3390/en12214066""}]"
doi:10.3390/mi13040599,Impact of Channels Aspect Ratio on the Heat Transfer in Finned Heat Sinks with Tip Clearance,2022,https://doi.org/10.3390/mi13040599,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 48, ""source_id"": ""doi:10.3390/mi13040599""}]"
doi:10.3390/pr7120935,Experimental and Numerical Investigation on the Tip Leakage Vortex Cavitation in an Axial Flow Pump with Different Tip Clearances,2019,https://doi.org/10.3390/pr7120935,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 16, ""source_id"": ""doi:10.3390/pr7120935""}]"
doi:10.4050/f-0082-2026-0166,Impact of Propeller Design and Placement on Propeller-Driven Rotor Hover Performance and Scaling,2026,https://doi.org/10.4050/f-0082-2026-0166,"After systematic testing of scaled propeller-driven rotor models in hover, and successful correlation of the test data with prediction methodology, a scaling study was conducted for a range of aircraft gross weights from 100 lbs to 20,000 lbs. From previous studies it became evident that propeller sizing and spanwise location on the main rotor blade were key for overall good main rotor performance. The impact of propeller design and placement on propeller-driven rotor hover power was estimated from the isolated propeller performance and propeller-driven rotor configuration. Propeller-driven rotor hover power was compared to a conventional shaft-driven isolated main rotor and a shaft-driven single-main rotor helicopter. The scaling study showed that, for a well designed propeller-driven rotor, the hover power was comparable between the propeller-driven and shaft-driven isolated rotor/single main rotor designs. Finally, a disk loading sensitivity analysis was performed which found that the propeller-driven rotor should have a low disk loading to prevent excessive rotor and propeller tipspeeds.",3,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""foldable duct propeller rotor"", ""rank"": 28, ""source_id"": ""doi:10.4050/f-0082-2026-0166""}]"
doi:10.5353/th_b4414307,Ducted fan noise control,,https://doi.org/10.5353/th_b4414307,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 29, ""source_id"": ""doi:10.5353/th_b4414307""}]"
doi:10.9726/kspse.2012.16.1.044,Numerical Investigation of Effects of Tip Clearance Height on Fan Performance and Tip Clearance Flow in an Axial Fan of the Cooling Tower,2012,https://doi.org/10.9726/kspse.2012.16.1.044,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 34, ""source_id"": ""doi:10.9726/kspse.2012.16.1.044""}]"
https://openalex.org/w1535317132,Effects of asymmetric tip clearance on compressor stability,1996,https://openalex.org/W1535317132,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 50, ""source_id"": ""https://openalex.org/W1535317132""}]"
https://openalex.org/w1602586297,Vortical structures in turbomachinery tip clearance flows,1991,https://openalex.org/W1602586297,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 22, ""source_id"": ""https://openalex.org/W1602586297""}]"
https://openalex.org/w1646579793,Hover and wind-tunnel testing of shrouded rotors for improved micro air vehicle design,2008,https://openalex.org/W1646579793,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 35, ""source_id"": ""https://openalex.org/W1646579793""}, {""abstract_available"": false, ""db"": ""openalex"", ""query"": ""foldable duct propeller rotor"", ""rank"": 2, ""source_id"": ""https://openalex.org/W1646579793""}]"
https://openalex.org/w2158119673,Fiber optic laser Doppler distance sensor for in-situ tip clearance and vibrationmonitoring of turbo machines,2008,https://openalex.org/W2158119673,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 44, ""source_id"": ""https://openalex.org/W2158119673""}]"
https://openalex.org/w2226784241,Effects of asymmetric tip clearance on compressor performance and stability,1996,https://openalex.org/W2226784241,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 34, ""source_id"": ""https://openalex.org/W2226784241""}]"
https://openalex.org/w2236803213,"Ducted Fan Aerodynamics and Modeling, with Applications of Steady and Synthetic Jet Flow Control",2011,https://openalex.org/W2236803213,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 6, ""source_id"": ""https://openalex.org/W2236803213""}]"
https://openalex.org/w856386761,Microwave Sensor for Blade Tip Clearance and Structural Health Measurements,2008,https://openalex.org/W856386761,,3,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 45, ""source_id"": ""https://openalex.org/W856386761""}]"
doi:10.1002/admt.202401431,Fully 3D Printed Capacitive Bending Sensor Enabled by 3D Structuring,2025,https://doi.org/10.1002/admt.202401431,,2,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 28, ""source_id"": ""doi:10.1002/admt.202401431""}]"
